"PointID"	"x"	"y"	"Displacement_1"	"Displacement_2"	"Sxx"	"Syy"	"Sxy"	"Von_Mises_Stress"
147	2.000000000000000e+01	1.100000000000000e+01	-2.707086114827301e-03	-2.433678927970156e-02	-1.020395577981268e+03	4.708909014087048e-02	3.612653444606310e+01	1.022997430468005e+03	
148	2.100000000000000e+01	1.100000000000000e+01	-2.807558079840078e-03	-2.375938499668121e-02	-9.858180811846872e+02	3.683457418912006e-02	3.614746980348896e+01	9.885021361730675e+02	
149	2.200000000000000e+01	1.100000000000000e+01	-2.904582428741729e-03	-2.316225405236284e-02	-9.512226183540924e+02	3.132011672462909e-02	3.615960768253368e+01	9.539990169634663e+02	
150	2.300000000000000e+01	1.100000000000000e+01	-2.998157970751448e-03	-2.254609174241861e-02	-9.166178153711548e+02	2.905915819570382e-02	3.616697855869654e+01	9.194964349776935e+02	
151	2.400000000000000e+01	1.100000000000000e+01	-3.088284111824160e-03	-2.191159239893643e-02	-8.820090529748854e+02	2.900274161566863e-02	3.617236383794421e+01	8.849999386184406e+02	
152	2.500000000000000e+01	1.100000000000000e+01	-3.174960596849204e-03	-2.125944950519139e-02	-8.473993665039478e+02	3.048030930102197e-02	3.617769371418211e+01	8.505131670702312e+02	
153	2.600000000000000e+01	1.100000000000000e+01	-3.258187324134367e-03	-2.059035580086514e-02	-8.127900405392314e+02	3.315002089291674e-02	3.618439415395646e+01	8.160384676187119e+02	
154	2.700000000000000e+01	1.100000000000000e+01	-3.337964203478475e-03	-1.990500335707975e-02	-7.781809265960360e+02	3.696505920627136e-02	3.619369476575758e+01	7.815772649300372e+02	
155	2.800000000000000e+01	1.100000000000000e+01	-3.414291032147536e-03	-1.920408361419600e-02	-7.435705079685973e+02	4.215672174237017e-02	3.620691120044607e+01	7.471302140608259e+02	
156	2.900000000000000e+01	1.100000000000000e+01	-3.487167364772488e-03	-1.848828738628973e-02	-7.089557271029770e+02	4.923263132772959e-02	3.622571779074131e+01	7.126971611039719e+02	
157	3.000000000000000e+01	1.100000000000000e+01	-3.556592354655540e-03	-1.775830484702033e-02	-6.743315885564696e+02	5.898174124476263e-02	3.625241867248148e+01	6.782769292441665e+02	
158	3.100000000000000e+01	1.100000000000000e+01	-3.622564544461982e-03	-1.701482552502035e-02	-6.396905530480351e+02	7.247199349748135e-02	3.629021591819802e+01	6.438669484418737e+02	
159	3.200000000000000e+01	1.100000000000000e+01	-3.685081585988442e-03	-1.625853835577122e-02	-6.050217548970444e+02	9.101691781731969e-02	3.634345361339587e+01	6.094627577593737e+02	
160	3.300000000000000e+01	1.100000000000000e+01	-3.744139872079695e-03	-1.549013186366974e-02	-5.703101156501133e+02	1.160735583624435e-01	3.641778616690517e+01	5.750574388112004e+02	
161	3.400000000000000e+01	1.100000000000000e+01	-3.799734072610608e-03	-1.471029458569614e-02	-5.355355019710934e+02	1.490146574819278e-01	3.652017186854289e+01	5.406410945986459e+02	
162	3.500000000000000e+01	1.100000000000000e+01	-3.851856583727466e-03	-1.391971589825198e-02	-5.006721953512915e+02	1.906954738133075e-01	3.665852701115897e+01	5.062005786407127e+02	
163	3.600000000000000e+01	1.100000000000000e+01	-3.900496931077046e-03	-1.311908747093142e-02	-4.656891247428923e+02	2.407119328975105e-01	3.684078699119670e+01	4.717198183765985e+02	
164	3.700000000000000e+01	1.100000000000000e+01	-3.945641220016669e-03	-1.230910564007275e-02	-4.305515601607625e+02	2.962365502852693e-01	3.707301973374549e+01	4.371812657233600e+02	
165	3.800000000000000e+01	1.100000000000000e+01	-3.987271806706134e-03	-1.149047505576312e-02	-3.952252759967978e+02	3.503454072594168e-01	3.735614720265432e+01	4.025692476885332e+02	
166	3.900000000000000e+01	1.100000000000000e+01	-4.025367479410657e-03	-1.066391397778226e-02	-3.596845073460204e+02	3.898625777981801e-01	3.768081608481823e+01	3.678762393513700e+02	
167	4.000000000000000e+01	1.100000000000000e+01	-4.059904590629585e-03	-9.830161524956652e-03	-3.239252397636027e+02	3.930077111856416e-01	3.802012882252887e+01	3.331132636624438e+02	
168	4.100000000000000e+01	1.100000000000000e+01	-4.090859754959590e-03	-8.989986937623587e-03	-2.879852725191063e+02	3.275917162055790e-01	3.832046314275608e+01	2.983255591890690e+02	
169	4.200000000000000e+01	1.100000000000000e+01	-4.118214886638519e-03	-8.144200399004455e-03	-2.519717433144296e+02	1.511017791681218e-01	3.849161252256557e+01	2.636140094085282e+02	
170	4.300000000000000e+01	1.100000000000000e+01	-4.141965410323196e-03	-7.293664114507012e-03	-2.160950376594421e+02	-1.856575820159735e-01	3.839889916981613e+01	2.291609963218725e+02	
171	4.400000000000000e+01	1.100000000000000e+01	-4.162132304426911e-03	-6.439301227837113e-03	-1.807050690216404e+02	-7.304577842536151e-01	3.786108122335954e+01	1.952554905134702e+02	
172	4.500000000000000e+01	1.100000000000000e+01	-4.178778062335456e-03	-5.582099043617152e-03	-1.463224053859886e+02	-1.518890431193017e+00	3.665748424497619e+01	1.623057070713979e+02	
173	4.600000000000000e+01	1.100000000000000e+01	-4.192025617158173e-03	-4.723102367461432e-03	-1.136538319782611e+02	-2.566379764389627e+00	3.454460863364253e+01	1.308195015354183e+02	
174	4.700000000000000e+01	1.100000000000000e+01	-4.202077908479505e-03	-3.863392677595694e-03	-8.358008661844052e+01	-3.867604782349866e+00	3.127865272337905e+01	1.013286545120780e+02	
175	4.800000000000000e+01	1.100000000000000e+01	-4.209234407651025e-03	-3.004047950886870e-03	-5.709810995917401e+01	-5.392023483737091e+00	2.664534404126801e+01	7.425238592069287e+01	
176	4.900000000000000e+01	1.100000000000000e+01	-4.213899432098700e-03	-2.146072193667221e-03	-3.518253053990468e+01	-7.019865856401850e+00	2.053402964986368e+01	4.979679886018117e+01	
177	5.000000000000000e+01	1.100000000000000e+01	-4.216574850804853e-03	-1.290265325781345e-03	-1.855040885161228e+01	-8.283018986213872e+00	1.318193165532085e+01	2.829262418564749e+01	
178	5.100000000000000e+01	1.100000000000000e+01	-4.217836938539029e-03	-4.369714785597814e-04	-7.768042663423145e+00	-7.654229641014622e+00	5.878187725269850e+00	1.175692634739719e+01	
179	1.000000000000000e+00	1.000000000000000e+01	-1.117604385911818e-04	-3.077122692444253e-02	-1.284992655240082e+03	-3.957261584809033e+02	1.263549904884231e+02	9.244767367238937e+02	
180	2.000000000000000e+00	1.000000000000000e+01	-2.332461357483749e-04	-3.067516327308555e-02	-1.303528916197031e+03	-1.646517251121277e+02	1.522708543661160e+02	1.178892237963668e+03	
181	3.000000000000000e+00	1.000000000000000e+01	-3.625847412562585e-04	-3.054468056640851e-02	-1.310526668869460e+03	-5.780131305878727e+01	1.178705512655300e+02	1.274713569596533e+03	
182	4.000000000000000e+00	1.000000000000000e+01	-4.918891639619693e-04	-3.039060090718323e-02	-1.282139913725482e+03	-2.415275614740820e+01	8.622097686477707e+01	1.269751123660628e+03	
183	5.000000000000000e+00	1.000000000000000e+01	-6.175782115552675e-04	-3.021215010314637e-02	-1.241783720738951e+03	-8.884055706838694e+00	6.967137783078732e+01	1.240748962357679e+03	
184	6.000000000000000e+00	1.000000000000000e+01	-7.397374858861305e-04	-3.000712462752771e-02	-1.206143439698287e+03	-2.352741947714438e+00	6.297542452959455e+01	1.210361789040592e+03	
185	7.000000000000000e+00	1.000000000000000e+01	-8.587015536617041e-04	-2.977453853594725e-02	-1.174525997852453e+03	4.775806943755985e-01	6.079778726040473e+01	1.181278499483039e+03	
186	8.000000000000000e+00	1.000000000000000e+01	-9.747197027832317e-04	-2.951403581541577e-02	-1.145355150360806e+03	1.587402843171045e+00	6.071524547864284e+01	1.153352758042475e+03	
187	9.000000000000000e+00	1.000000000000000e+01	-1.087930088237923e-03	-2.922567556465735e-02	-1.117447255538309e+03	1.887157247262445e+00	6.150553215408645e+01	1.126073376644812e+03	
188	1.000000000000000e+01	1.000000000000000e+01	-1.198399842318796e-03	-2.890976232653196e-02	-1.090116252215905e+03	1.808954182902541e+00	6.258067812469820e+01	1.099075075446289e+03	
189	1.100000000000000e+01	1.000000000000000e+01	-1.306155748020711e-03	-2.856675413508411e-02	-1.062990693916910e+03	1.570421798888100e+00	6.365704668471309e+01	1.072147026981161e+03	
190	1.200000000000000e+01	1.000000000000000e+01	-1.411203602523007e-03	-2.819720533140524e-02	-1.035883410072987e+03	1.283380731597772e+00	6.460885985409189e+01	1.045185232881935e+03	
191	1.300000000000000e+01	1.000000000000000e+01	-1.513539352275415e-03	-2.780173084661440e-02	-1.008710015870642e+03	1.004338090150497e+00	6.539221227539740e+01	1.018149125766723e+03	
192	1.400000000000000e+01	1.000000000000000e+01	-1.613155193400727e-03	-2.738098315488349e-02	-9.814414130558545e+02	7.595048453033559e-01	6.600515984632916e+01	9.910324755684018e+02	
193	1.500000000000000e+01	1.000000000000000e+01	-1.710042711180327e-03	-2.693563731981654e-02	-9.540765219722794e+02	5.582425967496967e-01	6.646568790341364e+01	9.638455708243210e+02	
194	1.600000000000000e+01	1.000000000000000e+01	-1.804194335618195e-03	-2.646638133847014e-02	-9.266269424751437e+02	4.007373814921582e-01	6.679947325849250e+01	9.366050382796504e+02	
195	1.700000000000000e+01	1.000000000000000e+01	-1.895603874625552e-03	-2.597391002105298e-02	-8.991085974434700e+02	2.825452250657179e-01	6.703322173036547e+01	9.093284548351184e+02	
196	1.800000000000000e+01	1.000000000000000e+01	-1.984266571604603e-03	-2.545892123260118e-02	-8.715374413575252e+02	1.973028567982560e-01	6.719128875959974e+01	8.820318256225880e+02	
197	1.900000000000000e+01	1.000000000000000e+01	-2.070178943173735e-03	-2.492211369538246e-02	-8.439274952815176e+02	1.383034105840490e-01	6.729423729202701e+01	8.547286879546036e+02	
198	2.000000000000000e+01	1.000000000000000e+01	-2.153338538301285e-03	-2.436418579903788e-02	-8.162901699190990e+02	9.935186307178867e-02	6.735851123630681e+01	8.274300740362343e+02	
199	2.100000000000000e+01	1.000000000000000e+01	-2.233743691828093e-03	-2.378583503854630e-02	-7.886342577768758e+02	7.516786680848320e-02	6.739671112322867e+01	8.001448773691562e+02	
200	2.200000000000000e+01	1.000000000000000e+01	-2.311393306009289e-03	-2.318775782273283e-02	-7.609662329519022e+02	6.151480277516796e-02	6.741815603815203e+01	7.728803684315543e+02	
201	2.300000000000000e+01	1.000000000000000e+01	-2.386286671543346e-03	-2.257064948321104e-02	-7.332906523014068e+02	5.517696998177790e-02	6.742954373860839e+01	7.456427286475262e+02	
202	2.400000000000000e+01	1.000000000000000e+01	-2.458423327822433e-03	-2.193520437474146e-02	-7.056105474654307e+02	5.386566664468440e-02	6.743560707443282e+01	7.184375466016691e+02	
203	2.500000000000000e+01	1.000000000000000e+01	-2.527802956523956e-03	-2.128211600007459e-02	-6.779277508308739e+02	5.610684683000677e-02	6.743971915137337e+01	6.912702612932264e+02	
204	2.600000000000000e+01	1.000000000000000e+01	-2.594425300206481e-03	-2.061207712076918e-02	-6.502431323721846e+02	6.114143146675755e-02	6.744443574466844e+01	6.641465622729378e+02	
205	2.700000000000000e+01	1.000000000000000e+01	-2.658290097148880e-03	-1.992577983441427e-02	-6.225567393886349e+02	6.885468445026977e-02	6.745198302091413e+01	6.370727669965785e+02	
206	2.800000000000000e+01	1.000000000000000e+01	-2.719397023573945e-03	-1.922391561185488e-02	-5.948678412329151e+02	7.973935728189296e-02	6.746470741524033e+01	6.100562028507086e+02	
207	2.900000000000000e+01	1.000000000000000e+01	-2.777745635128964e-03	-1.850717529827650e-02	-5.671748858895648e+02	9.488693053227415e-02	6.748550586930909e+01	5.831056243641549e+02	
208	3.000000000000000e+01	1.000000000000000e+01	-2.833335299709644e-03	-1.777624909224534e-02	-5.394753785862515e+02	1.159905517831765e-01	6.751824537718390e+01	5.562316958637948e+02	
209	3.100000000000000e+01	1.000000000000000e+01	-2.886165114729351e-03	-1.703182652946641e-02	-5.117657020163259e+02	1.453280824070218e-01	6.756816398941763e+01	5.294475704697768e+02	
210	3.200000000000000e+01	1.000000000000000e+01	-2.936233802738081e-03	-1.627459651598456e-02	-4.840409081054261e+02	1.856733696761799e-01	6.764221383799563e+01	5.027695879612095e+02	
211	3.300000000000000e+01	1.000000000000000e+01	-2.983539581408653e-03	-1.550524748142432e-02	-4.562945338980635e+02	2.400534970800825e-01	6.774925805912645e+01	4.762180985203128e+02	
212	3.400000000000000e+01	1.000000000000000e+01	-3.028080007360895e-03	-1.472446775948636e-02	-4.285185248083753e+02	3.112304546083493e-01	6.789996062980937e+01	4.498183829202950e+02	
213	3.500000000000000e+01	1.000000000000000e+01	-3.069851799237456e-03	-1.393294635241559e-02	-4.007033973133217e+02	4.007352447309911e-01	6.810610484700999e+01	4.236015713201210e+02	
214	3.600000000000000e+01	1.000000000000000e+01	-3.108850655501857e-03	-1.313137429877416e-02	-3.728388415607835e+02	5.072328676097162e-01	6.837894121207913e+01	3.976053441494860e+02	
215	3.700000000000000e+01	1.000000000000000e+01	-3.145071099382340e-03	-1.232044693621063e-02	-3.449150616974561e+02	6.239681054820005e-01	6.872600597426664e+01	3.718740064939407e+02	
216	3.800000000000000e+01	1.000000000000000e+01	-3.178506410935679e-03	-1.150086742156021e-02	-3.169252912857881e+02	7.350867195500268e-01	6.914570276691501e+01	3.464572536389109e+02	
217	3.900000000000000e+01	1.000000000000000e+01	-3.209148754253245e-03	-1.067335191459880e-02	-2.888701331799990e+02	8.108349789397333e-01	6.961887698367862e+01	3.214066200988623e+02	
218	4.000000000000000e+01	1.000000000000000e+01	-3.236989689968657e-03	-9.838636803174639e-03	-2.607646669989448e+02	8.021530167139841e-01	7.009679613553556e+01	2.967683349802862e+02	
219	4.100000000000000e+01	1.000000000000000e+01	-3.262021401251606e-03	-8.997488169593502e-03	-2.326496180102403e+02	6.361521011772967e-01	7.048563534709928e+01	2.725713662467394e+02	
220	4.200000000000000e+01	1.000000000000000e+01	-3.284239172026594e-03	-8.150713261834969e-03	-2.046080435907539e+02	2.153933691773749e-01	7.062912380715706e+01	2.488102346109296e+02	
221	4.300000000000000e+01	1.000000000000000e+01	-3.303645912407485e-03	-7.299172901490150e-03	-1.767881007797029e+02	-5.746627506555977e-01	7.029368470961779e+01	2.254240097732216e+02	
222	4.400000000000000e+01	1.000000000000000e+01	-3.320259644608736e-03	-6.443792455865360e-03	-1.494292601479336e+02	-1.846139352263874e+00	6.916388485700607e+01	2.022754295950005e+02	
223	4.500000000000000e+01	1.000000000000000e+01	-3.334124450467099e-03	-5.585567352463734e-03	-1.228825851121450e+02	-3.678147518216086e+00	6.685798010619006e+01	1.791358589384150e+02	
224	4.600000000000000e+01	1.000000000000000e+01	-3.345323856166094e-03	-4.725557728158830e-03	-9.760794146308707e+01	-6.086675676855345e+00	6.297026321281222e+01	1.556828773098618e+02	
225	4.700000000000000e+01	1.000000000000000e+01	-3.353993032815599e-03	-3.864866600606406e-03	-7.412962504839561e+01	-9.012937672150885e+00	5.713617343921574e+01	1.315232003714940e+02	
226	4.800000000000000e+01	1.000000000000000e+01	-3.360324008349297e-03	-3.004597256920271e-03	-5.295116454966114e+01	-1.232674802416775e+01	4.910769822346970e+01	1.062854990921445e+02	
227	4.900000000000000e+01	1.000000000000000e+01	-3.364560630446449e-03	-2.145786272932001e-03	-3.449149937036828e+01	-1.576197366901368e+01	3.884136528754476e+01	7.990870892837432e+01	
228	5.000000000000000e+01	1.000000000000000e+01	-3.366994893976230e-03	-1.289305818772721e-03	-1.924725976898290e+01	-1.855109800562620e+01	2.664321832904771e+01	5.329098397400798e+01	
229	5.100000000000000e+01	1.000000000000000e+01	-3.368016276153770e-03	-4.357318477454005e-04	-8.620260543488483e+00	-1.832683953814802e+01	1.334851559869944e+01	2.840685041560318e+01	
230	1.000000000000000e+00	9.000000000000000e+00	-8.078239250479944e-05	-3.076872494887674e-02	-9.294068137011125e+02	-3.152613186454365e+02	9.038860398010354e+01	6.401992564936868e+02	
231	2.000000000000000e+00	9.000000000000000e+00	-1.669611133122755e-04	-3.068939103785783e-02	-9.489397070545469e+02	-1.908912837857839e+02	1.346433971939464e+02	8.044580720285956e+02	
232	3.000000000000000e+00	9.000000000000000e+00	-2.591161390584659e-04	-3.057068830796366e-02	-9.631745224624322e+02	-9.215475889508761e+01	1.331181596960751e+02	9.108003108741188e+02	
233	4.000000000000000e+00	9.000000000000000e+00	-3.540724587752773e-04	-3.042111333252045e-02	-9.596905516984299e+02	-4.118936930252978e+01	1.152218507064747e+02	9.469681734797464e+02	
234	5.000000000000000e+00	9.000000000000000e+00	-4.485969952597652e-04	-3.024371204540153e-02	-9.406583340946781e+02	-1.766617563568431e+01	1.002227505413841e+02	9.445067090715207e+02	
235	6.000000000000000e+00	9.000000000000000e+00	-5.411680530092956e-04	-3.003863672842506e-02	-9.158016085208707e+02	-6.129965865791766e+00	9.158658170084533e+01	9.279304420275110e+02	
236	7.000000000000000e+00	9.000000000000000e+00	-6.314245191690327e-04	-2.980556021207162e-02	-8.908006304300104e+02	-6.510402009261647e-01	8.761930736960504e+01	9.072347353803887e+02	
237	8.000000000000000e+00	9.000000000000000e+00	-7.193365168503829e-04	-2.954439693162248e-02	-8.668326497163230e+02	1.788304900212298e+00	8.630868228063017e+01	8.856066380436723e+02	
238	9.000000000000000e+00	9.000000000000000e+00	-8.049594333226331e-04	-2.925530402484020e-02	-8.439088183213871e+02	2.671244606611083e+00	8.637084233535168e+01	8.640240115703070e+02	
239	1.000000000000000e+01	9.000000000000000e+00	-8.883545692647298e-04	-2.893862862821737e-02	-8.217660349002666e+02	2.773416307028672e+00	8.705089821406534e+01	8.427198479427965e+02	
240	1.100000000000000e+01	9.000000000000000e+00	-9.695711598695117e-04	-2.859484784340155e-02	-8.001530571055262e+02	2.509254625811307e+00	8.793524863357277e+01	8.217038508385413e+02	
241	1.200000000000000e+01	9.000000000000000e+00	-1.048645034972739e-03	-2.822452513504851e-02	-7.788826387397158e+02	2.102962910600764e+00	8.881039589595329e+01	8.009292451033931e+02	
242	1.300000000000000e+01	9.000000000000000e+00	-1.125601333100954e-03	-2.782827973783518e-02	-7.578274140789338e+02	1.673579978562175e+00	8.957816128132016e+01	7.803452747909053e+02	
243	1.400000000000000e+01	9.000000000000000e+00	-1.200457447749184e-03	-2.740676594208900e-02	-7.369042944635295e+02	1.280409585425279e+00	9.020462841059772e+01	7.599106245070001e+02	
244	1.500000000000000e+01	9.000000000000000e+00	-1.273225350189006e-03	-2.696065927614930e-02	-7.160603632262225e+02	9.485558711976037e-01	9.068988496403350e+01	7.395947613419185e+02	
245	1.600000000000000e+01	9.000000000000000e+00	-1.343913249337773e-03	-2.649064747553020e-02	-6.952624886475019e+02	6.839423217191953e-01	9.105021302396536e+01	7.193761185538722e+02	
246	1.700000000000000e+01	9.000000000000000e+00	-1.412526739906933e-03	-2.599742473169685e-02	-6.744902544260531e+02	4.823656159683960e-01	9.130787266950341e+01	6.992399790144383e+02	
247	1.800000000000000e+01	9.000000000000000e+00	-1.479069592574743e-03	-2.548168815868992e-02	-6.537313136779413e+02	3.349644853844662e-01	9.148552741271911e+01	6.791767834182486e+02	
248	1.900000000000000e+01	9.000000000000000e+00	-1.543544301619815e-03	-2.494413572975875e-02	-6.329783873207031e+02	2.314434871159481e-01	9.160348794628803e+01	6.591809204212221e+02	
249	2.000000000000000e+01	9.000000000000000e+00	-1.605952468429594e-03	-2.438546516173967e-02	-6.122273400773498e+02	1.618689872528805e-01	9.167862434849027e+01	6.392498916922052e+02	
250	2.100000000000000e+01	9.000000000000000e+00	-1.666295072154272e-03	-2.380637338759069e-02	-5.914759522823680e+02	1.175651482435960e-01	9.172422073343904e+01	6.193837425558971e+02	
251	2.200000000000000e+01	9.000000000000000e+00	-1.724572661279891e-03	-2.320755637448417e-02	-5.707231393686025e+02	9.146272708611747e-02	9.175031945018219e+01	5.995846849632678e+02	
252	2.300000000000000e+01	9.000000000000000e+00	-1.780785489006134e-03	-2.258970912804059e-02	-5.499684598344179e+02	7.813824721531049e-02	9.176428242863629e+01	5.798568738747069e+02	
253	2.400000000000000e+01	9.000000000000000e+00	-1.834933608626555e-03	-2.195352578125529e-02	-5.292118100912666e+02	7.370065144698756e-02	9.177141537270226e+01	5.602063214568464e+02	
254	2.500000000000000e+01	9.000000000000000e+00	-1.887016940924350e-03	-2.129969970641542e-02	-5.084532420687705e+02	7.562681230563051e-02	9.177557653323200e+01	5.406409495011409e+02	
255	2.600000000000000e+01	9.000000000000000e+00	-1.937035323120375e-03	-2.062892361457705e-02	-4.876928637452082e+02	8.260556382301765e-02	9.177974047177531e+01	5.211707891890252e+02	
256	2.700000000000000e+01	9.000000000000000e+00	-1.984988546887864e-03	-1.994188962485159e-02	-4.669307987555526e+02	9.442303788754369e-02	9.178651361799167e+01	5.018083440117304e+02	
257	2.800000000000000e+01	9.000000000000000e+00	-2.030876392213628e-03	-1.923928929747730e-02	-4.461671926031012e+02	1.118990596863743e-01	9.179861322523095e+01	4.825691341307118e+02	
258	2.900000000000000e+01	9.000000000000000e+00	-2.074698662743359e-03	-1.852181363390714e-02	-4.254022609860893e+02	1.368666033748749e-01	9.181932231361665e+01	4.634724381342752e+02	
259	3.000000000000000e+01	9.000000000000000e+00	-2.116455227926093e-03	-1.779015305598193e-02	-4.046363823637206e+02	1.721657197710451e-01	9.185292663154456e+01	4.445422377284122e+02	
260	3.100000000000000e+01	9.000000000000000e+00	-2.156146076356804e-03	-1.704499738719697e-02	-3.838702392335611e+02	2.215991573422746e-01	9.190512042260916e+01	4.258083429878764e+02	
261	3.200000000000000e+01	9.000000000000000e+00	-2.193771383286721e-03	-1.628703587446509e-02	-3.631050118334704e+02	2.897610690417673e-01	9.198333599972113e+01	4.073076200851376e+02	
262	3.300000000000000e+01	9.000000000000000e+00	-2.229331592155825e-03	-1.551695731089373e-02	-3.423426218790995e+02	3.816009704564580e-01	9.209690150010191e+01	3.890851449124086e+02	
263	3.400000000000000e+01	9.000000000000000e+00	-2.262827504352127e-03	-1.473545035168975e-02	-3.215860081098718e+02	5.015188203303715e-01	9.225685604825919e+01	3.711949419855430e+02	
264	3.500000000000000e+01	9.000000000000000e+00	-2.294260361177304e-03	-1.394320415844165e-02	-3.008393884137749e+02	6.517034508650550e-01	9.247514559841770e+01	3.536997154190642e+02	
265	3.600000000000000e+01	9.000000000000000e+00	-2.323631885955306e-03	-1.314090956334839e-02	-2.801084300342448e+02	8.293389930119890e-01	9.276277831797950e+01	3.366686237698647e+02	
266	3.700000000000000e+01	9.000000000000000e+00	-2.350944232060306e-03	-1.232926101424586e-02	-2.594002189559626e+02	1.022242681667882e+00	9.312633499272840e+01	3.201716970659877e+02	
267	3.800000000000000e+01	9.000000000000000e+00	-2.376199757075875e-03	-1.150895963937050e-02	-2.387229423709097e+02	1.202534345458400e+00	9.356202201178968e+01	3.042690293626924e+02	
268	3.900000000000000e+01	9.000000000000000e+00	-2.399400527790449e-03	-1.068071784690242e-02	-2.180853653038941e+02	1.318209145718878e+00	9.404626026109933e+01	2.889926032922998e+02	
269	4.000000000000000e+01	9.000000000000000e+00	-2.420547485236648e-03	-9.845265923288557e-03	-1.974966592172553e+02	1.283218756567783e+00	9.452174406469177e+01	2.743189389951273e+02	
270	4.100000000000000e+01	9.000000000000000e+00	-2.439639322665918e-03	-9.003361065059962e-03	-1.769681405965190e+02	9.681710777481909e-01	9.487825827484014e+01	2.601324020288727e+02	
271	4.200000000000000e+01	9.000000000000000e+00	-2.456671444554263e-03	-8.155799059754805e-03	-1.565199968896944e+02	1.963613438510352e-01	9.492887136119771e+01	2.461828170478765e+02	
272	4.300000000000000e+01	9.000000000000000e+00	-2.471635958228633e-03	-7.303428220598100e-03	-1.361975835506556e+02	-1.246779454545961e+00	9.438558648767005e+01	2.320480020872241e+02	
273	4.400000000000000e+01	9.000000000000000e+00	-2.484524467814886e-03	-6.447163772535372e-03	-1.160998733779236e+02	-3.579638444582589e+00	9.284512710947301e+01	2.171213342381422e+02	
274	4.500000000000000e+01	9.000000000000000e+00	-2.495335808001156e-03	-5.587998395852147e-03	-9.641402429208544e+01	-6.959507268434523e+00	8.980496827503987e+01	2.006535320483004e+02	
275	4.600000000000000e+01	9.000000000000000e+00	-2.504089652328156e-03	-4.727001396345255e-03	-7.743259236717813e+01	-1.139953828344442e+01	8.473215585999512e+01	1.818750042703926e+02	
276	4.700000000000000e+01	9.000000000000000e+00	-2.510842668412081e-03	-3.865297511822155e-03	-5.952197454969531e+01	-1.671404621945774e+01	7.718937138329818e+01	1.602039791831704e+02	
277	4.800000000000000e+01	9.000000000000000e+00	-2.515699078705446e-03	-3.004020911989908e-03	-4.304266338128712e+01	-2.253842538593820e+01	6.696952308904764e+01	1.354994164816508e+02	
278	4.900000000000000e+01	9.000000000000000e+00	-2.518809645382678e-03	-2.144253763220051e-03	-2.832216417142286e+01	-2.835832275408841e+01	5.413429113070368e+01	1.082685882993689e+02	
279	5.000000000000000e+01	9.000000000000000e+00	-2.520375047471802e-03	-1.286978884117886e-03	-1.589741586240139e+01	-3.322832417511968e+01	3.883555520568117e+01	7.958116470294894e+01	
280	5.100000000000000e+01	9.000000000000000e+00	-2.520710240216269e-03	-4.330973690686922e-04	-7.167506953046078e+00	-3.466153931897100e+01	2.081705047958013e+01	4.989308748129420e+01	
281	1.000000000000000e+00	8.000000000000000e+00	-5.106576794583004e-05	-3.076393988646587e-02	-5.995173298172717e+02	-2.443681757823578e+02	6.741556214243292e+01	3.798820260128609e+02	
282	2.000000000000000e+00	8.000000000000000e+00	-1.052396715340050e-04	-3.069391475438947e-02	-6.149517583518093e+02	-1.750480581896986e+02	1.116759107861075e+02	4.933571744851216e+02	
283	3.000000000000000e+00	8.000000000000000e+00	-1.635545343341883e-04	-3.058402469471743e-02	-6.295463295620639e+02	-1.048689065269603e+02	1.276500707081131e+02	5.834934108024720e+02	
284	4.000000000000000e+00	8.000000000000000e+00	-2.248634143393273e-04	-3.043991994011607e-02	-6.350395048304438e+02	-5.527669703773279e+01	1.257721229237849e+02	6.319805542251364e+02	
285	5.000000000000000e+00	8.000000000000000e+00	-2.872599474033009e-04	-3.026502171944234e-02	-6.297899919762843e+02	-2.642325499821506e+01	1.184159614563496e+02	6.481826740989683e+02	
286	6.000000000000000e+00	8.000000000000000e+00	-3.492594500182164e-04	-3.006080046168044e-02	-6.171702192594594e+02	-1.083532959699548e+01	1.120490322179707e+02	6.464224167724442e+02	
287	7.000000000000000e+00	8.000000000000000e+00	-4.100781473299288e-04	-2.982779688343424e-02	-6.012914260937856e+02	-2.680069781397069e+00	1.081342936118364e+02	6.364806813453812e+02	
288	8.000000000000000e+00	8.000000000000000e+00	-4.694034345778915e-04	-2.956632922278192e-02	-5.846123782612212e+02	1.299525446163422e+00	1.062575568312550e+02	6.232619292408299e+02	
289	9.000000000000000e+00	8.000000000000000e+00	-5.271386274631997e-04	-2.927675400529279e-02	-5.681062991966389e+02	2.980329877944506e+00	1.056820045770957e+02	6.089455495144898e+02	
290	1.000000000000000e+01	8.000000000000000e+00	-5.832783075259388e-04	-2.895951525397136e-02	-5.520776359231012e+02	3.427742366907673e+00	1.058228954574384e+02	5.944578758172100e+02	
291	1.100000000000000e+01	8.000000000000000e+00	-6.378505262325305e-04	-2.861513895484067e-02	-5.365553023616089e+02	3.252474642779410e+00	1.062940602219905e+02	5.801604476938461e+02	
292	1.200000000000000e+01	8.000000000000000e+00	-6.908922030990652e-04	-2.824421319002626e-02	-5.214738294970425e+02	2.802264570511422e+00	1.068671696172749e+02	5.661694009558978e+02	
293	1.300000000000000e+01	8.000000000000000e+00	-7.424390643318759e-04	-2.784736918494813e-02	-5.067454208378278e+02	2.270466494966040e+00	1.074201382773865e+02	5.524975275848054e+02	
